    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:53:50 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10645  11358  14099  15205  16526  25386
      32  14504  14100  13310  16445  17235  26041
      64  13244  11041  12338  16340  17337  25770
     128  11094   7178   6640   7965   9065  18793
     256  10155   6965   6364   7989   9099  18848
     512  10411   7042   6476   8000   9108  18882
    1024   4182   2856   4375   4998   6793  11796
    4096   2948   1978   3451   3731   5525   8789
   16384   2951   1979   3477   3727   5522   8763
   65536   1164    642   1247   1022   1920   2290
