    BusSpeed e2k elbrus-v3 optimized Thu Jan 20 17:52:38 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  10436  14099  15430  16520  17342
      32  14499  12102  14712  16720  16677  17425
      64  13668  10149  13321  17021  16801  17461
     128  10886   7129   6821   8110   9442  14057
     256  10161   6965   6826   8109   9366  14092
     512   9003   6192   6690   7783   9226  13566
    1024   5293   3725   5243   5878   8000  10829
    4096   2875   1939   3500   3590   5869   7022
   16384   2883   1940   3500   3585   5866   7009
   65536   1159    644   1176   1047   1886   2097
