 ##########################################

   Memory Reading Speed Test e2k elbrus-v4 optimized Thu Jan 20 22:17:43 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2002   1480   4212   2705   2351   4213   2046   2874   2875
      16    2009   1478   4208   2700   2347   4210   2043   2872   2873
      32    2016   1482   4229   2695   2356   4231   2052   2888   2888
      64    2015   1482   4224   2687   2355   4226   2047   2883   2884
     128    1796   1480   4220   1797   2353   4218   2044   2880   2880
     256    1794   1356   3036   1796   2055   3035   1593   2125   2125
     512    1704   1334   2935   1711   2006   2937   1538   2017   2017
    1024    1443   1217   2446   1463   1756   2447   1266   1540   1540
    2048    1352   1096   2012   1365   1513   2013   1029   1177   1177
    4096    1349   1099   2023   1363   1518   2023   1034   1185   1185
    8192    1347   1098   2017   1361   1515   2017   1028   1176   1177

                End of test Thu Jan 20 22:18:00 2022

