 ##########################################

   Memory Reading Speed Test e2k elbrus-v2 optimized Thu Jan 20 22:14:11 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7385  51497  29098   8356  52732  52731   4158  27173  27172
      16    7389  57101  30464   8341  57788  57784   4208  29371  29371
      32    7428  60323  31193   8398  60694  60686   4234  30608  30608
      64    7374  62048  31568   8333  62254  62262   4192  31268  31265
     128    4397  62969  31759   4721  63076  63078   4155  31605  31607
     256    4399  63434  31858   4724  63485  63489   2363  31779  31780
     512    4355  62965  31837   4619  62994  62992   2364  31844  31842
    1024    4097  54399  30687   4129  54424  54420   2363  30523  30524
    2048    3899  47193  29309   3866  47205  47201   2362  28727  28731
    4096    3850  40828  26411   3779  40649  40546   2335  25328  25106
    8192    3884  42935  27530   3763  42814  42751   2346  26818  26670

                End of test Thu Jan 20 22:14:25 2022

