    BusSpeed e2k elbrus-v5 optimized Thu Jan 20 17:56:32 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10650  11362  14104  15204  16526  17313
      32  14505  14103  13281  16460  17238  17697
      64  13457  11237  12488  16342  17335  17637
     128  11221   7107   6742   7976   9068  12686
     256  10151   6967   6352   8003   9097  12712
     512   5548   3944   5174   6027   7658  10429
    1024   3974   2733   4336   4781   6544   8717
    4096   2962   1923   3469   3598   5294   6870
   16384   2982   1922   3470   3592   5285   6834
   65536   1140    632   1246   1016   1909   2096
