 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:24:52 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   51548  29253  29426  52022  29093  29518  27452  14767  14761
      16   55838  30551  30637  55753  30453  30698  29532  15344  15343
      32   59609  31235  31272  59543  31179  31314  30686  15651  15650
      64   61684  31581  31605  61634  31564  31616  31301  15809  15815
     128   62753  31760  31772  62761  31761  31779  31620  15895  15895
     256   63309  31850  31865  63329  31845  31857  31791  15934  15928
     512   62725  31813  31818  61873  31805  31807  31835  15888  15887
    1024   54502  31316  31319  53209  31300  31316  31032  15450  15448
    2048   47323  30355  30354  47097  30342  30354  29577  14791  14792
    4096   46721  30211  30199  46689  30200  30213  29538  14764  14763
    8192   41472  26943  26892  41501  26995  26989  26705  14169  14169

                End of test Thu Jan 20 22:25:07 2022

