    BusSpeed e2k elbrus-v4 optimized Thu Jan 20 17:54:20 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  10651  11362  14104  15205  16527  17313
      32  14505  14104  13280  16460  17238  17699
      64  13592  11032  12523  16341  17335  17640
     128  11134   7178   6657   7967   9068  12685
     256  10153   6968   6338   7989   9098  12714
     512   7767   5508   5893   7208   8550  11856
    1024   4210   2966   4473   5072   6760   9099
    4096   3090   1948   3406   3638   5278   6869
   16384   3109   1947   3408   3632   5273   6845
   65536   1144    633   1237   1015   1882   2091
