 ##########################################

   Memory Reading Speed Test e2k elbrus-v3 optimized Thu Jan 20 22:16:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7382  51556  29103   8353  52714  52734   4156  27164  27173
      16    7386  57036  30453   8340  57765  57760   4208  29358  29361
      32    7428  60265  31181   8398  60696  60665   4221  30609  30597
      64    7370  62039  31556   8330  62257  62261   4186  31254  31266
     128    4394  62939  31760   4721  63051  63048   4151  31592  31594
     256    4398  63397  31843   4722  63482  63461   2362  31780  31767
     512    4310  61927  31824   4557  61983  62006   2363  31656  31660
    1024    4090  55126  31147   4204  55174  55137   2362  30540  30544
    2048    3891  46971  30156   3871  46975  46978   2363  28461  28463
    4096    3880  45613  29385   3817  45597  45599   2358  28050  28090
    8192    3879  42725  27419   3781  42758  42732   2345  26687  26461

                End of test Thu Jan 20 22:17:12 2022

