 ##########################################

   Memory Reading Speed Test e2k elbrus-v6 optimized Thu Jan 20 22:26:35 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    8278  51480  29100   8391  52735  52735   4204  27174  27173
      16    8327  57058  30464   8376  57781  57786   4205  29368  29371
      32    8353  60284  31191   8390  60696  60696   4233  30610  30608
      64    8286  62026  31569   8328  62259  62260   4197  31267  31264
     128    3594  62956  31760   4722  63073  63074   4151  31608  31606
     256    3595  63435  31857   4724  63484  63488   2355  31779  31780
     512    3414  63326  31878   4425  63353  63347   2265  31865  31865
    1024    2171  55924  31278   2871  56151  56168   1695  30840  30840
    2048    1567  46576  29853   2498  46597  46602   1299  28149  28151
    4096    1544  43695  28047   2491  43710  43737   1289  26768  26730
    8192    1543  42638  27307   2485  42624  42647   1295  26329  26290

                End of test Thu Jan 20 22:26:50 2022

