 ##########################################

   Memory Reading Speed Test loongarch64 loongarch64 optimized Mon Dec 12 16:21:50 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   23112  11642  11630  23177  11642  11642  17244   8708   8700
      16   23300  11680  11677  23314  11684  11684  17416   8756   8756
      32   23368  11703  11701  23373  11706  11706  17494   8775   8776
      64   23226  11707  11712  23409  11714  11715  17539   8785   8784
     128   17032   8789   7814  17036   7817   8524  10048   7033   7032
     256   17044   8792   7816  17046   7819   8525  10050   7034   7034
     512   13487   6514   8526  13621   8870   8924   9867   6054   5570
    1024   13450   6186   8442  13349   8865   8831   9907   6047   5567
    2048   14618   7782   8480  14629   8876   8953   9940   6053   5573
    4096   14965   8512   8473  15008   8887   8959  10038   6093   5626
    8192   15381   9028   8555  15420   8940   9041  10166   6140   5651

                End of test Mon Dec 12 16:22:08 2022

