    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:36:23 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3038   3314   3611   4181   4160   4543
      32    668    942   1416   1962   2805   3472
      64    769   1103   1732   2410   3149   3732
     128    371    521    894   1295   2210   2804
     256    357    509    895   1272   2195   2805
     512    362    510    898   1275   2195   2806
    1024    362    510    897   1275   2195   2806
    4096    139    230    391    766   1655   2710
   16384    140    228    386    737   1601   2654
   65536    140    230    387    742   1608   2664
