    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:29:54 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3156   3325   3592   3807   4437   4443
      32   3521   3545   3669   3792   4455   4454
      64    468    647   1145   1580   2486   3084
     128    370    531    941   1332   2257   2834
     256    351    495    896   1260   2224   2773
     512    354    498    899   1261   2228   2774
    1024    355    500    900   1262   2227   2774
    4096    131    234    400    763   1525   2681
   16384    132    231    395    746   1491   2651
   65536    132    233    397    741   1504   2652
