    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:29:25 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3242   3290   3591   4137   4156   4542
      32   1820   2226   2486   3690   3934   4394
      64    636    859   1396   1957   2778   3426
     128    358    507    874   1300   2189   2795
     256    354    498    874   1302   2181   2781
     512    355    504    881   1303   2179   2796
    1024    354    504    878   1303   2179   2795
    4096    129    236    392    761   1668   2708
   16384    131    233    385    733   1612   2648
   65536    132    235    387    735   1618   2652
