 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:26:27 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7579   3944   3949   7613   3912   4090   6374   2940   2919
      16    7610   3953   3952   7612   3922   4119   6435   2908   2905
      32    4397   2739   3089   4268   2370   2753   6832   3074   3036
      64    4640   2386   3246   4872   2360   2024   5854   2876   2871
     128    4013   2275   3026   4287   2068   2092   5936   2939   2926
     256    4170   2058   2921   4613   1730   2272   6221   3019   3019
     512    4123   2048   2854   4580   1682   2252   6261   3021   3021
    1024    4403   2051   2941   4704   1751   2294   6263   3025   3024
    2048    3147   1046   2874   3651   2275   1350   6261   3023   3021
    4096    1785    699   2736   1706   1719    727   4504   2958   2956
    8192    1788    704   2796   1457   1896   1234   3497   2843   2839

                End of test Sun Sep  4 01:26:43 2022

