 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:39:13 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7622   8011   7878   7619   8460   7355   6412   3595   6193
      16    7627   7960   7893   7630   8469   7360   6575   3733   6240
      32    4971   5454   5705   4789   5610   6049   6943   3793   6285
      64    5545   6052   6139   5457   6366   6204   6319   3587   6002
     128    4984   5817   6048   5247   5794   6059   6271   3551   5799
     256    5035   6187   6302   5237   6178   5896   6121   3493   5893
     512    4786   5626   6273   5083   5705   5832   6310   3533   6061
    1024    4826   5598   6277   5163   5726   5837   6319   3537   6065
    2048    4011   5210   5898   4007   5244   5619   6320   3541   6044
    4096    3071   5120   5544   3002   4973   5350   4608   3469   4392
    8192    3099   5203   5554   3010   4172   5295   3347   3280   3280

                End of test Sun Sep  4 01:39:29 2022

