 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:29:25 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7587   7487   6805   7601   7503   6358   6433   2915   6353
      16    7609   7501   6824   7610   7507   6369   6727   2948   6514
      32    4629   5393   5490   4426   6139   5627   7009   3081   6889
      64    4809   4577   5254   4301   6138   5457   7370   3185   7310
     128    4594   4048   5490   4518   5892   5369   5912   2959   5410
     256    4241   3771   5579   4628   5215   4878   6282   3032   5902
     512    4379   3767   5604   4793   5405   5011   6256   3022   6207
    1024    4318   3790   4555   4795   5324   4930   6270   3026   6280
    2048    3367   2038   3967   3639   5089   4774   6266   3023   6218
    4096    2104   1468   3008   1102   4431   4717   4548   2960   4566
    8192    2073   1322   3653   1039   4005   4888   3354   2832   3344

                End of test Sun Sep  4 01:29:41 2022

