 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:35:13 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7561   7993   6824   7619   8451   6821   6381   3583   6061
      16    7600   7955   6605   7634   8470   6604   6424   3589   6183
      32    7626   7990   6483   7643   8464   6483   6813   3738   6158
      64    4769   4255   5237   4638   5188   5496   7655   4017   6349
     128    5339   5688   5470   5251   6045   5546   6419   3619   5953
     256    5155   5573   5383   5285   5641   5347   6243   3521   5961
     512    5306   5649   5398   5274   5782   5330   6306   3536   6071
    1024    5094   5517   5362   5162   5614   5187   6323   3540   5925
    2048    4310   5334   5062   4287   5422   5050   6322   3542   6050
    4096    3008   4797   4195   3025   5156   4781   4464   3467   4068
    8192    2946   3428   4459   2950   4596   4720   3425   3279   3266

                End of test Sun Sep  4 01:35:29 2022

