    BusSpeed riscv64 rv64g-c910 optimized Sat Sep  3 22:26:35 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3322   3334   3615   3831   4454   4460
      32   1340   1632   2074   2896   3729   4038
      64    407    565   1018   1412   2435   2944
     128    383    536    962   1345   2332   2852
     256    351    497    899   1262   2251   2768
     512    357    501    900   1262   2255   2767
    1024    355    499    901   1263   2256   2767
    4096    132    234    400    762   1556   2686
   16384    132    231    396    750   1508   2651
   65536    133    233    397    752   1511   2662
