 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:37:38 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7618   8012   6930   7620   8459   6728   6394   3573   6112
      16    7634   7959   6946   7637   8470   6741   6676   3706   6229
      32    7639   7997   6952   7643   8465   6743   6797   3771   6258
      64    5750   6606   6320   5458   6974   6193   7026   3883   6328
     128    4831   5293   5522   4671   5690   5534   6710   3705   6033
     256    4960   5972   5706   5115   5997   5694   6256   3528   5917
     512    4910   5765   5573   4966   5798   5669   6308   3536   6069
    1024    4790   5525   5426   4818   5565   5654   6318   3539   6019
    2048    4004   5493   5363   4005   5542   5452   6321   3541   5943
    4096    3013   5225   5100   2977   5261   5247   4452   3470   4120
    8192    3108   5394   4992   3006   4317   5209   3390   3278   3017

                End of test Sun Sep  4 01:37:53 2022

