 ##########################################

   Memory Reading Speed Test riscv64 rv64g-c910 optimized Sun Sep  4 01:24:04 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7583   7884   7879   7594   8020   7614   6393   3084   6625
      16    7586   7899   7570   7589   8034   7626   6541   2980   6814
      32    7479   7895   7417   7484   8033   7634   7180   3170   7442
      64    4351   6668   4406   4042   6319   6755   5831   2943   5576
     128    3716   6374   5305   3511   5782   6352   6426   3122   6282
     256    3300   6247   6048   3286   6042   6167   6176   3021   6071
     512    3227   5934   5721   3204   5988   5807   6205   3024   6071
    1024    3198   5855   5718   3164   5947   5682   6212   3025   6063
    2048    1238   5789   5536   1206   5762   5646   6006   3010   5768
    4096     776   5289   4728    768   5044   4504   4461   2943   3969
    8192     791   5455   1396    784   5157   5189   3463   2821   2979

                End of test Sun Sep  4 01:24:20 2022

