 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:36:49 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7615   7983   7086   7619   8460   7090   6507   3659   6148
      16    7626   7962   7105   7636   8459   7106   6394   3582   6201
      32    5417   5013   5508   4798   4886   5778   6930   3752   6306
      64    5501   5146   5223   5318   5502   5812   7544   3935   6338
     128    5232   5378   5450   5058   5604   5468   6907   3756   6122
     256    5118   6253   5779   5105   6174   5272   6300   3543   6080
     512    4895   5801   5759   5132   5822   5335   6323   3541   6052
    1024    4841   5641   5742   5099   5710   5289   6323   3540   6023
    2048    4157   5462   5491   4127   5546   5145   5996   3533   5711
    4096    3061   5121   4988   2981   5115   4870   4679   3481   4459
    8192    3083   2921   4748   3004   4491   4833   3331   3271   3259

                End of test Sun Sep  4 01:37:05 2022

