 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:25:54 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7599   3929   3946   7609   3910   4059   6708   3012   3019
      16    3051   2054   2605   2926   1940   1735   7074   3146   3178
      32    3101   2050   2635   3113   1931   1898   7253   3185   3231
      64    4574   2706   3158   4411   2391   2433   7559   3125   3126
     128    3952   2187   2988   4301   1918   2062   6273   3027   3044
     256    4178   2106   2962   4578   1901   1934   6108   2981   2977
     512    4465   2026   2998   4730   1625   1919   6271   3026   3025
    1024    4452   2029   3042   4833   1659   1919   6259   3025   3025
    2048    2722    921   2866   3209   2101    812   6269   3020   3020
    4096    1721    695   2679   1706   1668    527   4388   2948   2953
    8192    1760    706   2747   1566   1978   1249   3387   2833   2826

                End of test Sun Sep  4 01:26:11 2022

