 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:34:57 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7615   7858   6116   7623   7628   6117   6420   3404   5921
      16    7620   7892   6125   7633   7645   6124   6677   3596   6126
      32    7635   7902   6127   7626   7653   6123   6678   3529   6152
      64    6010   5512   5721   6272   5417   4109   7171   3663   6291
     128    5007   4189   4921   5093   3719   3856   6250   3411   5613
     256    5226   3995   5995   5084   3620   3405   6238   3404   5912
     512    5197   3980   5596   5057   3603   3424   6306   3416   6034
    1024    5111   3914   5565   4919   3569   4044   6317   3420   6000
    2048    4376   1900   5197   4274   1621   3973   6325   3414   5985
    4096    3122   1306   4388   3077   1133   2139   4546   3376   4285
    8192    3094   1391   2902   3043   1186    948   3420   3218   3365

                End of test Sun Sep  4 01:35:13 2022

