    BusSpeed riscv64 rv64g-c910 optimized Sat Sep  3 22:26:16 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3212   3288   3590   4178   4151   4537
      32   3465   3525   3553   4164   4075   4548
      64   1284   1774   2250   2964   3542   4035
     128    374    534    924   1354   2253   2850
     256    353    496    884   1286   2192   2793
     512    355    499    888   1286   2188   2789
    1024    356    498    889   1287   2191   2792
    4096    140    233    389    762   1667   2707
   16384    132    232    385    732   1612   2646
   65536    132    233    388    735   1619   2655
