 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:35:29 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7610   7865   6114   7626   7628   7618   6619   3567   5981
      16    3967   3678   3762   3319   3727   2817   7410   3684   6247
      32    4944   5207   4582   4496   4979   4036   7102   3656   6284
      64    5137   4407   3670   4987   4260   3559   7623   3773   6350
     128    5130   4105   5062   5070   3745   3599   6425   3442   5845
     256    5089   4007   4981   5141   3675   5162   6248   3410   5904
     512    4935   3909   5005   4904   3581   5022   6310   3416   6021
    1024    4842   3826   5078   4861   3533   4964   6323   3416   5989
    2048    4262   1902   3907   4019   1580   3517   6060   3416   5716
    4096    3113   1338   3626   2668   1100   1340   4492   3379   4279
    8192    3043   1409   3368   2382   1089    892   3403   3211   3334

                End of test Sun Sep  4 01:35:45 2022

