 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:32:36 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7617   4230   3943   7620   4239   4234   6385   3401   3494
      16    7612   4249   3954   7634   4249   4246   6425   3418   3495
      32    7637   4253   3958   7634   4253   4252   6460   3416   3501
      64    6967   3990   3536   7010   4008   3717   6913   3626   3755
     128    4942   3217   1826   4940   3169   2062   6609   3486   3464
     256    4706   3204   1772   4726   3182   2060   6257   3401   3379
     512    4840   3150   1793   4823   3167   2062   6308   3416   3393
    1024    4879   3144   1802   4852   3164   2056   6325   3420   3396
    2048    3995   2811    766   4019   2893    812   6322   3415   3398
    4096    3101   2113    543   3109   2510    515   4460   3377   3294
    8192    3115   2428    592   3115   2603    661   3361   3210   3179

                End of test Sun Sep  4 01:32:52 2022

