    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:33:43 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3251   3318   3604   4172   4150   4534
      32    846   1130   1673   2321   3111   3687
      64    430    627   1050   1524   2400   3025
     128    383    539    943   1394   2280   2883
     256    346    509    893   1301   2195   2805
     512    348    512    881   1301   2195   2805
    1024    356    512    882   1300   2195   2805
    4096    133    228    393    772   1660   2711
   16384    134    229    386    741   1604   2654
   65536    135    233    388    743   1610   2656
