    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:33:53 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3255   3313   3604   4172   4151   4526
      32   3488   3530   3555   4152   4167   4546
      64    606    865   1401   1920   2760   3363
     128    346    509    906   1304   2188   2806
     256    346    509    895   1302   2192   2803
     512    348    511    877   1301   2194   2804
    1024    349    512    885   1301   2194   2804
    4096    134    229    393    771   1658   2707
   16384    134    230    385    741   1605   2657
   65536    135    234    387    744   1611   2664
