 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:26:43 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7567   4233   4245   7595   4235   4241   6528   3348   3502
      16    7582   4243   4251   7601   4241   4230   6989   3436   3478
      32    7570   4246   4247   7576   4246   4221   6586   3391   3491
      64    4926   3114   2237   5049   2645   2537   5410   3102   2749
     128    4210   2123   2560   4512   2396   1877   6389   3324   2603
     256    4190   1978   2072   4699   2290   2903   6184   3315   2605
     512    4675   2010   2072   4838   2302   2980   6221   3329   2624
    1024    4717   1996   2063   4851   2295   2833   6233   3333   2629
    2048    2917   2043    912   3593   1338   2779   6233   3332   1300
    4096    1133    529    565   2045    537   2428   4425   3260    752
    8192    1673    543    600   2026    550   2487   3356   3113    754

                End of test Sun Sep  4 01:26:59 2022

