 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:36:33 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7611   7861   6117   7629   7628   7618   6418   3467   5971
      16    7634   7890   6127   7629   7648   7634   6444   3459   6030
      32    5796   4946   3996   5377   4830   4337   5298   3160   5288
      64    5391   5001   3909   4993   4811   4273   6151   3379   5849
     128    4856   4041   4857   4836   3690   3939   6278   3408   5704
     256    4849   3841   5116   4884   3454   5317   6203   3388   5922
     512    4900   3903   5425   4972   3530   4897   6320   3416   6012
    1024    4807   3834   5091   4880   3510   4732   6326   3419   6001
    2048    4184   1823   3596   3936   1511   2891   6073   3417   5739
    4096    3103   1318   3871   2657   1149   1050   4703   3385   4448
    8192    3088   1394   3643   2395   1212    805   3338   3222   3262

                End of test Sun Sep  4 01:36:49 2022

