    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:34:23 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16    624    849   1343   1837   2778   3250
      32    706    991   1505   1980   3009   3437
      64    467    645   1153   1591   2583   3092
     128    389    558    965   1342   2337   2851
     256    355    504    905   1260   2274   2761
     512    361    512    904   1261   2270   2764
    1024    359    507    909   1261   2276   2764
    4096    137    224    394    767   1606   2684
   16384    137    222    388    746   1558   2645
   65536    138    223    388    749   1563   2644
