 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:26:11 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7582   4226   4247   7601   4235   4241   6365   3369   3503
      16    7589   4245   4252   7603   4246   4231   6405   3365   3479
      32    5368   3206   3400   5328   3478   2802   6838   3425   3085
      64    5666   3482   2912   5394   3230   2846   7191   3497   2998
     128    4136   2393   2203   4176   2358   1928   6245   3264   2499
     256    4404   1981   2029   4710   2287   2810   6170   3316   2603
     512    4433   1997   2058   4827   2295   2945   6222   3329   2619
    1024    4318   2007   2077   4839   2284   2868   6232   3332   2619
    2048    3146   2269   1039   3845   1502   2797   6238   3333   1395
    4096    1857    550    976   2059    541   2419   4489   3265    762
    8192    1863    555   1837   2034    552   2586   3368   3112    750

                End of test Sun Sep  4 01:26:27 2022

