    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:30:24 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3262   3320   3606   4180   4157   4545
      32    806   1084   1533   2217   3009   3673
      64    470    696   1134   1647   2504   3147
     128    366    526    899   1322   2204   2825
     256    351    501    883   1289   2179   2792
     512    353    504    880   1292   2182   2794
    1024    354    504    889   1290   2182   2795
    4096    131    238    401    767   1681   2709
   16384    130    232    389    733   1611   2654
   65536    130    234    390    736   1620   2662
