 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:25:22 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7594   3940   3882   7546   3891   4116   7175   3170   3159
      16    7607   3952   3881   7574   3913   4122   7024   3054   3046
      32    4541   2658   3086   4427   2248   2737   7247   3114   3097
      64    4190   2357   2995   4700   1767   2653   7625   3312   3253
     128    4410   2112   2862   4715   1858   2209   6310   3056   3047
     256    4269   2092   2825   4634   2172   2202   6197   3008   3008
     512    4521   2092   2858   4790   2077   2233   6258   3020   3022
    1024    4584   2096   3011   4852   1740   2235   6261   3022   3024
    2048    3831   1129   2902   4243   2609   1161   6042   3009   3015
    4096    2219    698   2694   2318   2206    669   4354   2950   2949
    8192    2156    683   2736   2228   2086    714   3528   2862   2862

                End of test Sun Sep  4 01:25:38 2022

