    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:33:03 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3246   3309   3607   4184   4159   4542
      32    835   1121   1675   2306   3051   3691
      64    625    864   1367   1943   2762   3402
     128    385    543    937   1369   2268   2880
     256    358    508    889   1280   2190   2800
     512    359    510    890   1280   2193   2803
    1024    361    511    895   1279   2194   2804
    4096    140    229    392    766   1655   2709
   16384    140    228    386    738   1610   2660
   65536    140    229    388    743   1618   2662
