 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:33:07 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7615   4239   3946   7602   4238   4232   6500   3426   3480
      16    7634   4246   3954   7631   4247   4244   6459   3443   3541
      32    7638   4219   3953   7597   4248   4247   6990   3630   3597
      64    6191   3611   3147   5981   3569   2699   6372   3488   3442
     128    4956   3291   2150   5066   3270   1831   6413   3473   3456
     256    5072   3209   2014   5050   3160   1823   6210   3391   3378
     512    5132   3240   2033   5165   3173   1822   6289   3420   3395
    1024    4996   3213   1968   5049   3143   1799   6323   3417   3395
    2048    4078   2933    952   4085   2991    803   6324   3420   3399
    4096    2995   2329    588   3073   2379    523   4368   3377   3338
    8192    3080   2422    642   3135   2427    548   3366   3207   3172

                End of test Sun Sep  4 01:33:23 2022

