    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:35:03 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3285   3314   3594   3809   4434   4446
      32   3508   3531   3660   3791   4455   4454
      64    381    535    989   1398   2326   2856
     128    406    523    992   1372   2350   2875
     256    355    502    906   1260   2273   2759
     512    358    506    909   1261   2275   2758
    1024    358    508    911   1262   2276   2758
    4096    136    224    394    766   1606   2683
   16384    137    222    388    749   1567   2639
   65536    138    223    390    751   1570   2649
