    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:30:34 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3291   3327   3590   3809   4432   4446
      32    927   1215   1675   2169   3095   3642
      64    427    582   1010   1435   2345   2935
     128    353    501    897   1259   2217   2771
     256    353    496    896   1259   2223   2772
     512    355    498    899   1258   2227   2771
    1024    355    498    899   1261   2228   2769
    4096    132    234    400    762   1524   2681
   16384    133    232    396    744   1492   2645
   65536    133    233    397    744   1499   2649
