 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:38:41 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7617   8014   7880   7620   8459   7345   6467   3610   6165
      16    7634   7961   7885   7637   8470   7360   6546   3651   6236
      32    7640   7996   7891   7645   8472   7360   6566   3814   6261
      64    5598   5666   6144   5738   5766   6280   6409   3635   5896
     128    4742   4971   5673   4947   5653   5971   6907   3744   6112
     256    4845   5269   5903   4866   5439   5873   6223   3519   6011
     512    5012   5532   6271   5028   5684   5821   6309   3536   6056
    1024    4894   5520   6150   4889   5674   5770   6318   3536   6044
    2048    4161   5393   5985   4191   5453   5652   6322   3542   6053
    4096    3049   5103   5499   2984   5081   5372   4442   3465   4219
    8192    3093   5142   5255   3015   3608   5283   3339   3256   3275

                End of test Sun Sep  4 01:38:57 2022

