 ##########################################

   Memory Reading Speed Test riscv64 rv64g-c910 optimized Sun Sep  4 01:23:32 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7511   7616   6827   7599   7753   6636   6299   2899   6350
      16    7612   7627   6851   7611   7700   6649   6332   2908   6393
      32    7541   7626   6852   7542   7726   6652   6501   2977   6665
      64    3653   5397   3271   3527   5427   4953   7410   3256   7601
     128    3367   5412   3841   3293   5929   5217   6165   3020   5873
     256    3096   5261   3996   3080   5955   5043   6141   3020   5979
     512    3095   5257   4152   3094   5928   5089   6207   3022   6182
    1024    3111   5293   4014   3040   5921   5145   6207   3021   6204
    2048    1199   5249   2460   1230   5574   5153   6200   3013   6218
    4096     771   5071   1621    771   5025   5031   4480   2959   4115
    8192     794   5381    963    794   5024   5148   3498   2840   3085

                End of test Sun Sep  4 01:23:48 2022

