 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:31:02 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7538   8211   8032   7591   7618   7261   6327   3349   6386
      16    7557   8336   8040   7604   7640   7268   6373   3380   6534
      32    7576   8409   8045   7567   7643   7266   6580   3376   6590
      64    4884   4920   6769   4465   4862   6138   6113   3220   5237
     128    5096   4522   6426   4626   4497   5643   6469   3303   5582
     256    4944   4434   6213   4595   4009   5471   6132   3302   3780
     512    4854   4640   6104   4439   4560   5381   6223   3329   4772
    1024    4729   4292   5869   4422   4241   5140   6236   3333   4760
    2048    3890   2595   5652   3573   2654   4987   6237   3333   6244
    4096    2204   1921   5266   2134   1483   4854   4240   3258   2731
    8192    2207   1245   5377   2146   1494   5085   3389   3123   1334

                End of test Sun Sep  4 01:31:17 2022

