    BusSpeed riscv64 rv64g-c910 optimized Sat Sep  3 22:26:55 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3239   3313   3591   4181   4156   4540
      32   3468   3526   3555   4165   4173   4552
      64    554    771   1245   1780   2672   3236
     128    374    523    928   1351   2242   2849
     256    354    495    891   1287   2193   2795
     512    353    497    889   1288   2194   2795
    1024    354    500    890   1287   2194   2794
    4096    142    232    389    761   1668   2707
   16384    132    232    383    733   1609   2648
   65536    133    234    387    736   1619   2653
