 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:33:39 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7602   4239   3945   7613   4239   4231   6504   3428   3475
      16    7633   4248   3954   7630   4245   4245   6521   3433   3486
      32    6139   3769   3411   6444   3846   2872   6998   3638   3716
      64    5652   3610   2718   5844   3571   2428   7324   3671   3674
     128    5072   3124   2084   5062   3155   1856   6405   3438   3422
     256    4999   3230   1993   5041   3153   1818   6244   3400   3377
     512    4744   3218   1909   4777   3178   1760   6318   3418   3395
    1024    4757   3138   1904   4852   3162   1760   6322   3420   3394
    2048    4025   2666    864   4038   2921    711   6323   3420   3399
    4096    3048   2001    598   3131   2515    495   4441   3371   3331
    8192    3098   2284    657   3139   2668    531   3362   3214   3175

                End of test Sun Sep  4 01:33:54 2022

