    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:33:33 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3295   3315   3592   3809   4439   4443
      32   1093   1337   1981   2447   3432   3752
      64    482    665   1163   1597   2610   3096
     128    374    533    941   1320   2323   2812
     256    356    504    902   1260   2274   2763
     512    361    507    915   1261   2276   2763
    1024    359    510    912   1261   2275   2763
    4096    136    224    393    765   1604   2682
   16384    137    222    389    750   1565   2645
   65536    138    224    390    750   1567   2650
