    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:28:05 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16    460    676   1093   1515   2360   3034
      32    465    649   1091   1525   2408   3065
      64    492    700   1161   1601   2414   3113
     128    352    486    896   1269   2049   2767
     256    355    484    907   1276   2041   2768
     512    357    489    901   1277   2041   2769
    1024    357    490    904   1278   2040   2769
    4096    133    234    394    759   1518   2681
   16384    135    228    394    745   1479   2640
   65536    136    230    398    747   1485   2654
