 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:26:59 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7592   3944   3947   7612   3907   4120   6639   2968   2967
      16    7608   3952   3951   7606   3915   4120   6703   2995   2994
      32    5297   2796   3616   4923   2740   2956   6872   3078   3090
      64    4170   2423   3352   4271   2134   2257   7434   3184   3182
     128    4057   2049   2904   4542   1635   2234   6098   2978   2982
     256    4378   2055   3006   4699   1685   1885   6281   3033   3039
     512    4388   2052   2994   4759   1781   2277   6254   3022   3022
    1024    4307   2041   2980   4725   1701   2743   6265   3024   3024
    2048    2521    848   2821   2929   2048   1019   6265   3020   3018
    4096    1771    700   2726   1726   1753    705   4521   2952   2953
    8192    1758    704   2757   1452   1912   1279   3384   2834   2833

                End of test Sun Sep  4 01:27:16 2022

