    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:29:34 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3232   3298   3572   3802   4434   4448
      32   3490   3451   3662   3787   4453   4455
      64    386    542    955   1361   2140   2828
     128    368    542    926   1330   2125   2817
     256    354    500    901   1275   2034   2766
     512    357    499    903   1277   2039   2767
    1024    357    504    904   1275   2039   2768
    4096    133    230    393    761   1518   2679
   16384    134    227    391    747   1478   2647
   65536    135    228    398    749   1481   2648
