 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:32:20 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7612   4239   3944   7620   4239   4234   6365   3409   3485
      16    4026   2392   1998   3829   2648   2285   7106   3596   3633
      32    5570   3593   2469   5631   3631   2864   7282   3696   3700
      64    4363   2992   1793   4482   3177   1721   7895   3794   3787
     128    4392   3201   1697   4384   3241   2061   6830   3556   3539
     256    4498   3229   1718   4581   3208   2081   6253   3400   3377
     512    4576   3197   1736   4578   3196   2103   6308   3416   3384
    1024    4687   3197   1754   4682   3184   2098   6315   3420   3397
    2048    3913   2821    794   3883   2721    833   6309   3422   3399
    4096    3031   2263    554   3041   2380    542   4401   3359   3300
    8192    2999   2122    586   2999   2306    560   3342   3209   3166

                End of test Sun Sep  4 01:32:36 2022

