    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:28:35 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3111   3322   3541   4182   4161   4546
      32   3492   3534   3525   4167   4177   4553
      64    422    600   1055   1555   2435   3054
     128    371    535    912   1351   2232   2864
     256    352    502    883   1291   2186   2797
     512    353    504    888   1292   2186   2797
    1024    354    504    888   1292   2186   2797
    4096    129    235    396    763   1669   2707
   16384    130    233    389    732   1613   2650
   65536    130    234    391    733   1620   2662
