 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:30:30 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7587   8194   6363   7601   7627   6904   6402   3354   6416
      16    7592   8341   6376   7598   7640   6905   6370   3354   6499
      32    4805   5464   5430   5094   5145   4601   6856   3425   6929
      64    4742   5010   5178   4633   4638   4693   6192   3250   5648
     128    4439   4641   5306   4951   4217   4306   6527   3318   5510
     256    4497   4142   5261   4946   4324   4434   6304   3325   5735
     512    4589   4306   5251   4881   4451   4390   6225   3329   6258
    1024    4517   4175   5127   4859   4280   4361   6240   3333   6298
    2048    3404   2617   5117   3905   3021   2485   6230   3332   6315
    4096    2218   1985   4895   2374   1595   1642   4406   3259   4379
    8192    2161   2190   4950   2270   1905   1417   3371   3108   3353

                End of test Sun Sep  4 01:30:46 2022

