    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:33:13 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3283   3318   3594   3802   4438   4447
      32   3508   3533   3663   3790   4455   4456
      64    476    640   1144   1590   2601   3094
     128    353    501    907   1258   2208   2774
     256    357    501    911   1259   2274   2763
     512    361    506    910   1261   2275   2763
    1024    360    503    913   1261   2276   2763
    4096    136    224    393    766   1604   2681
   16384    137    221    389    752   1563   2645
   65536    138    224    390    753   1568   2646
