    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:31:24 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3303   3330   3585   3814   4437   4444
      32   3513   3541   3669   3791   4455   4453
      64    728    999   1553   2008   2999   3505
     128    352    499    891   1258   2212   2754
     256    352    499    902   1260   2219   2758
     512    356    498    897   1261   2220   2755
    1024    354    500    897   1261   2225   2759
    4096    132    234    400    765   1548   2675
   16384    132    231    396    751   1505   2641
   65536    133    233    397    752   1512   2646
