 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:28:53 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7584   7492   6805   7601   7503   6358   6691   2929   6487
      16    7604   7500   6823   7605   7504   6369   6872   3033   6797
      32    5631   5039   5359   4774   6831   6029   7152   3194   7071
      64    4370   4095   5013   3831   6025   5238   6304   2984   5660
     128    4478   3868   5668   4846   5772   5324   6269   3023   6106
     256    4441   3662   5581   4963   5789   5278   6176   3013   5983
     512    4444   3709   5567   4933   5620   5173   6247   3022   6216
    1024    4403   3734   5357   4835   5376   4983   6259   3026   6212
    2048    3231   1751   4478   3397   5200   4875   6231   3020   6216
    4096    2118   1538   1919   1132   4425   4575   4422   2958   4417
    8192    2107   1354   3663   1078   4561   4781   3402   2828   3401

                End of test Sun Sep  4 01:29:09 2022

