 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:28:20 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7585   7497   6795   7600   7502   6358   6344   2921   6474
      16    7609   7497   6823   7612   7506   6369   6884   2990   6645
      32    5539   5855   5808   5366   7031   6112   6844   3055   7010
      64    5964   6468   6042   5516   7070   6092   5953   2886   5470
     128    4306   3741   5666   4775   5542   5236   6547   3088   6127
     256    4265   3760   5590   4730   5646   5208   6319   3042   6094
     512    4690   3787   5612   5041   5821   5356   6249   3024   6200
    1024    4366   3800   5377   4753   5265   4913   6273   3025   6215
    2048    3096   1800   3645   3166   4904   4749   6252   3020   6219
    4096    2131   1531   3394   1070   4297   4543   4448   2954   4434
    8192    2100   1206   3296   1063   4576   3703   3379   2842   3373

                End of test Sun Sep  4 01:28:37 2022

