 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:38:10 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7624   8002   7879   7617   8458   7355   6568   3716   6145
      16    7625   7952   7892   7632   8467   7351   7014   3733   6239
      32    4851   5276   5535   4969   5160   6215   7198   3848   6288
      64    6009   5013   6385   5829   5859   6309   6093   3614   5907
     128    4927   5530   6027   5065   6116   5874   6601   3665   6027
     256    5190   6166   6549   4841   6294   5812   6248   3516   6002
     512    4952   5964   6499   5033   6065   5830   6310   3534   6088
    1024    5094   6014   6376   5239   6110   5819   6321   3537   6027
    2048    4310   5788   6230   4358   5803   5734   6306   3540   6051
    4096    3115   5400   5721   3032   5355   5416   4533   3474   4291
    8192    3135   5391   5808   3042   3895   5364   3375   3282   3286

                End of test Sun Sep  4 01:38:25 2022

