 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:33:23 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7608   4235   4239   7617   4243   4245   6410   3628   3642
      16    7623   4243   4245   7636   4241   4246   6706   3784   3743
      32    7644   4240   4244   7640   4174   4220   6653   3869   3855
      64    6272   3511   3430   6222   3657   3617   7130   3832   3918
     128    4849   3063   3005   5126   3259   3342   6989   3800   3794
     256    4582   2936   3167   5130   3158   3294   6272   3530   3540
     512    4627   3101   3207   5175   3169   3314   6311   3532   3532
    1024    4856   3184   3269   5228   3256   3348   6322   3539   3536
    2048    4066   1836   3142   4091   3133   3207   6320   3541   3531
    4096    3060   1473   2875   3018   2816   2900   4749   3484   3493
    8192    3007   1982   2529   2947   2652   2864   3497   3313   3327

                End of test Sun Sep  4 01:33:39 2022

