 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:28:37 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7598   8202   6322   7601   8024   7096   6695   3391   6846
      16    7589   8338   6359   7592   8034   7102   7129   3429   7093
      32    7563   8405   6364   7573   8031   7102   6830   3430   6951
      64    3762   3717   5090   3719   5180   4889   7564   3517   7638
     128    4759   4496   5269   4423   5472   5144   6281   3294   5900
     256    4634   4682   5237   4561   5424   5152   6210   3305   6032
     512    4806   4829   5414   4673   5702   5398   6220   3329   6264
    1024    4853   4929   5450   4698   5802   5456   6232   3332   6320
    2048    3624   2897   5262   3366   5221   5260   6242   3328   6292
    4096    2249   1962   5003   2207   3759   4922   4393   3263   4425
    8192    2215   1278   5203   2171   2857   5121   3367   3103   3345

                End of test Sun Sep  4 01:28:53 2022

