 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:27:16 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7582   4230   4247   7602   4236   4241   6386   3342   3503
      16    7589   4245   4252   7600   4243   4230   6304   3356   3479
      32    7568   4246   4248   7578   4247   4223   6484   3390   3494
      64    4631   2761   3023   4488   3148   2168   7679   3475   2663
     128    4650   2719   2246   4761   2453   1905   6738   3358   2680
     256    4597   2032   2173   4962   2311   3119   6215   3301   2625
     512    4537   2016   2101   5006   2299   3019   6223   3329   2630
    1024    4426   1993   2087   4754   2271   2743   6239   3328   2632
    2048    2591   1983   1017   3452   1246   2766   6238   3333   1252
    4096    1058    563    793   2033    546   2490   4763   3282    752
    8192    1541    549   1781   2010    556   2521   3342   3106    743

                End of test Sun Sep  4 01:27:32 2022

