 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:33:54 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7611   4239   4238   7611   4243   4245   6415   3594   3563
      16    7632   4240   4245   7637   4244   4245   6653   3634   3725
      32    6096   3283   3529   5998   3702   3685   6845   3748   3746
      64    4628   3021   2998   4621   3221   3249   5984   3451   3522
     128    4878   3059   3186   5095   3274   3400   5893   3480   3469
     256    4752   3019   3190   4980   3198   3316   6124   3495   3497
     512    4764   3143   3244   5019   3220   3346   6308   3536   3530
    1024    4745   2744   3245   4996   3216   3345   6317   3539   3535
    2048    3940   1744   3080   3994   3064   3144   6030   3534   3533
    4096    2988   1327   2865   2988   2684   2896   4507   3469   3480
    8192    3077   2263   2615   3005   2787   2944   3337   3278   3289

                End of test Sun Sep  4 01:34:10 2022

