    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:32:53 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16    640    785   1258   1798   2786   3226
      32   1097   1353   1934   2427   3428   3762
      64    449    626   1091   1507   2498   3006
     128    432    595   1044   1436   2410   2949
     256    355    503    907   1260   2274   2760
     512    359    511    907   1261   2275   2763
    1024    360    507    910   1262   2275   2763
    4096    136    224    394    765   1603   2680
   16384    137    222    388    752   1564   2647
   65536    138    223    390    749   1570   2654
