 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sun Sep  4 01:36:17 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7619   8013   7087   7609   8459   7089   6455   3672   6143
      16    7623   7961   7103   7637   8466   7103   6470   3729   6228
      32    5241   5550   5302   5019   5332   5658   7043   3760   6305
      64    5638   5048   5453   5311   5665   5662   5350   3312   5510
     128    5170   6295   5414   4996   5435   5366   5946   3462   5722
     256    5034   6203   5708   5149   6207   5309   6198   3514   5982
     512    5085   6241   5824   5318   6284   5284   6303   3535   6055
    1024    4950   5806   5858   4958   5857   5257   6324   3539   6088
    2048    4109   5386   5468   4130   5455   5122   6321   3542   6038
    4096    3076   4873   5100   3002   5188   4843   4591   3480   4359
    8192    3036   4347   4563   2950   4394   4769   3366   3266   3305

                End of test Sun Sep  4 01:36:33 2022

