 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sun Sep  4 01:31:17 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    7596   7497   7144   7605   7506   6355   6793   3021   6501
      16    7574   7499   7042   7606   7497   6242   7177   3126   7094
      32    4220   6397   5675   5395   4304   5862   7499   3219   7665
      64    3731   5707   5352   4355   4046   5148   6465   3052   5898
     128    4197   6140   5690   5115   4220   5455   6328   3040   5741
     256    4170   5931   5606   5071   4587   5412   6214   3024   6100
     512    4509   5804   5676   5049   4549   5365   6253   3022   6214
    1024    4352   5643   5610   4969   4043   5286   6271   3023   6240
    2048    2910   5232   5230   3820   2284   5041   6268   3023   6233
    4096    1809   4791   4605   2312   1402   4819   4306   2949   4345
    8192    1884   4046   4926   2282    982   5028   3370   2835   3353

                End of test Sun Sep  4 01:31:33 2022

