    BusSpeed riscv64 rv64g-opt optimized Sat Sep  3 22:28:45 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3161   3327   3592   3810   4438   4450
      32   1285   1516   2030   2919   3720   3997
      64    498    699   1190   1651   2610   3183
     128    375    523    949   1312   2264   2816
     256    352    507    901   1258   2215   2765
     512    354    500    900   1248   2216   2768
    1024    354    498    904   1259   2211   2769
    4096    133    235    403    769   1547   2680
   16384    132    231    396    749   1510   2651
   65536    132    232    397    750   1515   2664
