    BusSpeed riscv64 rv64g optimized Sat Sep  3 22:36:13 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   3041   3337   3596   3812   4439   4443
      32   3511   3542   3665   3792   4455   4453
      64    542    732   1197   1618   2557   3014
     128    368    520    922   1285   2297   2787
     256    356    502    907   1260   2275   2763
     512    359    503    911   1261   2276   2764
    1024    359    503    910   1261   2276   2764
    4096    136    224    393    766   1605   2678
   16384    137    222    389    747   1564   2643
   65536    138    223    390    746   1568   2651
